Ficheiro,Tipo,Entidade
record_Famalicao0001.xml,Data,1995
record_Famalicao0001.xml,Data,2003
record_Famalicao0001.xml,Data,1997
record_Famalicao0001.xml,Data,1914
record_Famalicao0001.xml,Lugar,no âmbito
record_Famalicao0001.xml,Lugar,em Arquivo
record_Famalicao0072.xml,Pessoa,Comissão Técnica
record_Famalicao0072.xml,Pessoa,Biblioteca Nacional
record_Famalicao0072.xml,Pessoa,Vila Nova
record_Famalicao0072.xml,Pessoa,Conselho Internacional
record_Famalicao0072.xml,Pessoa,Norma Geral Internacional
record_Famalicao0072.xml,Pessoa,Arquivo Municipal Alberto Sampaio
record_Famalicao0072.xml,Pessoa,Descrição Arquivística
record_Famalicao0072.xml,Pessoa,Arquivos Nacionais
record_Famalicao0072.xml,Data,0039
record_Famalicao0072.xml,Data,1940
record_Famalicao0072.xml,Data,1999
record_Famalicao0072.xml,Data,8107
record_Famalicao0072.xml,Data,1897
record_Famalicao0072.xml,Data,1994
record_Famalicao0072.xml,Data,2006
record_Famalicao0072.xml,Data,1987
record_Famalicao0072.xml,Data,2025
record_Famalicao0072.xml,Data,2004
record_Famalicao0072.xml,Data,2002
record_Famalicao0072.xml,Data,2001
record_Famalicao0072.xml,Data,1995
record_Famalicao0072.xml,Data,2003
record_Famalicao0072.xml,Data,1997
record_Famalicao0072.xml,Lugar,no âmbito
record_Famalicao0072.xml,Lugar,em Arquivo
record_Famalicao0164.xml,Pessoa,Comissão Técnica
record_Famalicao0164.xml,Pessoa,Biblioteca Nacional
record_Famalicao0164.xml,Pessoa,Vila Nova
record_Famalicao0164.xml,Pessoa,Conselho Internacional
record_Famalicao0164.xml,Pessoa,Norma Geral Internacional
record_Famalicao0164.xml,Pessoa,Arquivo Municipal Alberto Sampaio
record_Famalicao0164.xml,Pessoa,Descrição Arquivística
record_Famalicao0164.xml,Pessoa,Arquivos Nacionais
record_Famalicao0164.xml,Data,1999
record_Famalicao0164.xml,Data,8107
record_Famalicao0164.xml,Data,1994
record_Famalicao0164.xml,Data,2006
record_Famalicao0164.xml,Data,1987
record_Famalicao0164.xml,Data,2025
record_Famalicao0164.xml,Data,1721
record_Famalicao0164.xml,Data,2004
record_Famalicao0164.xml,Data,2002
record_Famalicao0164.xml,Data,2001
record_Famalicao0164.xml,Data,1995
record_Famalicao0164.xml,Data,2003
record_Famalicao0164.xml,Data,1997
record_Famalicao0164.xml,Lugar,no âmbito
record_Famalicao0164.xml,Lugar,em Arquivo
record_Famalicao0500.xml,Pessoa,Código Administrativo
record_Famalicao0500.xml,Pessoa,Comissão Técnica
record_Famalicao0500.xml,Pessoa,Biblioteca Nacional
record_Famalicao0500.xml,Pessoa,Vila Nova
record_Famalicao0500.xml,Pessoa,Conselho Internacional
record_Famalicao0500.xml,Pessoa,Norma Geral Internacional
record_Famalicao0500.xml,Pessoa,Arquivo Municipal Alberto Sampaio
record_Famalicao0500.xml,Pessoa,Descrição Arquivística
record_Famalicao0500.xml,Pessoa,Arquivos Nacionais
record_Famalicao0500.xml,Data,1999
record_Famalicao0500.xml,Data,8107
record_Famalicao0500.xml,Data,2458
record_Famalicao0500.xml,Data,1994
record_Famalicao0500.xml,Data,2006
record_Famalicao0500.xml,Data,1987
record_Famalicao0500.xml,Data,0015
record_Famalicao0500.xml,Data,1951
record_Famalicao0500.xml,Data,2025
record_Famalicao0500.xml,Data,2004
record_Famalicao0500.xml,Data,2002
record_Famalicao0500.xml,Data,1956
record_Famalicao0500.xml,Data,2001
record_Famalicao0500.xml,Data,1995
record_Famalicao0500.xml,Data,2003
record_Famalicao0500.xml,Data,1997
record_Famalicao0500.xml,Lugar,no âmbito
record_Famalicao0500.xml,Lugar,em Arquivo
record_Famalicao0066.xml,Pessoa,Comissão Técnica
record_Famalicao0066.xml,Pessoa,Biblioteca Nacional
record_Famalicao0066.xml,Pessoa,Vila Nova
record_Famalicao0066.xml,Pessoa,Conselho Internacional
record_Famalicao0066.xml,Pessoa,Norma Geral Internacional
record_Famalicao0066.xml,Pessoa,Arquivo Municipal Alberto Sampaio
record_Famalicao0066.xml,Pessoa,Descrição Arquivística
record_Famalicao0066.xml,Pessoa,Arquivos Nacionais
record_Famalicao0066.xml,Data,1940
record_Famalicao0066.xml,Data,1999
record_Famalicao0066.xml,Data,8107
record_Famalicao0066.xml,Data,1897
record_Famalicao0066.xml,Data,1994
record_Famalicao0066.xml,Data,2006
record_Famalicao0066.xml,Data,1987
record_Famalicao0066.xml,Data,0033
record_Famalicao0066.xml,Data,2025
record_Famalicao0066.xml,Data,2004
record_Famalicao0066.xml,Data,2002
record_Famalicao0066.xml,Data,2001
record_Famalicao0066.xml,Data,1995
record_Famalicao0066.xml,Data,2003
record_Famalicao0066.xml,Data,1997
record_Famalicao0066.xml,Lugar,no âmbito
record_Famalicao0066.xml,Lugar,em Arquivo
record_Famalicao0474.xml,Pessoa,Comissão Técnica
record_Famalicao0474.xml,Pessoa,Biblioteca Nacional
record_Famalicao0474.xml,Pessoa,Vila Nova
record_Famalicao0474.xml,Pessoa,Conselho Internacional
record_Famalicao0474.xml,Pessoa,Norma Geral Internacional
record_Famalicao0474.xml,Pessoa,Arquivo Municipal Alberto Sampaio
record_Famalicao0474.xml,Pessoa,Descrição Arquivística
record_Famalicao0474.xml,Pessoa,Arquivos Nacionais
record_Famalicao0474.xml,Data,1999
record_Famalicao0474.xml,Data,8107
record_Famalicao0474.xml,Data,1874
record_Famalicao0474.xml,Data,1994
record_Famalicao0474.xml,Data,2006
record_Famalicao0474.xml,Data,1987
record_Famalicao0474.xml,Data,2025
record_Famalicao0474.xml,Data,2004
record_Famalicao0474.xml,Data,2002
record_Famalicao0474.xml,Data,2001
record_Famalicao0474.xml,Data,0002
record_Famalicao0474.xml,Data,1995
record_Famalicao0474.xml,Data,2003
record_Famalicao0474.xml,Data,1997
record_Famalicao0474.xml,Lugar,no âmbito
record_Famalicao0474.xml,Lugar,em Arquivo
record_Famalicao0187.xml,Pessoa,Comissão Técnica
record_Famalicao0187.xml,Pessoa,Biblioteca Nacional
record_Famalicao0187.xml,Pessoa,Câmara Municipal
record_Famalicao0187.xml,Pessoa,Vila Nova
record_Famalicao0187.xml,Pessoa,Conselho Internacional
record_Famalicao0187.xml,Pessoa,Norma Geral Internacional
record_Famalicao0187.xml,Pessoa,Arquivo Municipal Alberto Sampaio
record_Famalicao0187.xml,Pessoa,Descrição Arquivística
record_Famalicao0187.xml,Pessoa,Arquivos Nacionais
record_Famalicao0187.xml,Data,0074
record_Famalicao0187.xml,Data,1999
record_Famalicao0187.xml,Data,8107
record_Famalicao0187.xml,Data,1994
record_Famalicao0187.xml,Data,2006
record_Famalicao0187.xml,Data,1987
record_Famalicao0187.xml,Data,2025
record_Famalicao0187.xml,Data,1980
record_Famalicao0187.xml,Data,2004
record_Famalicao0187.xml,Data,2002
record_Famalicao0187.xml,Data,7654
record_Famalicao0187.xml,Data,2001
record_Famalicao0187.xml,Data,1995
record_Famalicao0187.xml,Data,2003
record_Famalicao0187.xml,Data,1997
record_Famalicao0187.xml,Lugar,no âmbito
record_Famalicao0187.xml,Lugar,em Arquivo
record_Famalicao0133.xml,Pessoa,Comissão Técnica
record_Famalicao0133.xml,Pessoa,Baltasar Pinheiro Lobo
record_Famalicao0133.xml,Pessoa,Biblioteca Nacional
record_Famalicao0133.xml,Pessoa,Vila Nova
record_Famalicao0133.xml,Pessoa,Conselho Internacional
record_Famalicao0133.xml,Pessoa,Miguel Pinheiro Figueira
record_Famalicao0133.xml,Pessoa,Norma Geral Internacional
record_Famalicao0133.xml,Pessoa,Arquivo Municipal Alberto Sampaio
record_Famalicao0133.xml,Pessoa,Descrição Arquivística
record_Famalicao0133.xml,Pessoa,Arquivos Nacionais
record_Famalicao0133.xml,Data,1999
record_Famalicao0133.xml,Data,8107
record_Famalicao0133.xml,Data,1994
record_Famalicao0133.xml,Data,2006
record_Famalicao0133.xml,Data,1987
record_Famalicao0133.xml,Data,1841
record_Famalicao0133.xml,Data,2025
record_Famalicao0133.xml,Data,1617
record_Famalicao0133.xml,Data,2004
record_Famalicao0133.xml,Data,2002
record_Famalicao0133.xml,Data,2001
record_Famalicao0133.xml,Data,1995
record_Famalicao0133.xml,Data,2003
record_Famalicao0133.xml,Data,1997
record_Famalicao0133.xml,Lugar,no âmbito
record_Famalicao0133.xml,Lugar,em Arquivo
record_Famalicao0147.xml,Pessoa,Comissão Técnica
record_Famalicao0147.xml,Pessoa,Manuel Figueira
record_Famalicao0147.xml,Pessoa,Biblioteca Nacional
record_Famalicao0147.xml,Pessoa,Vila Nova
record_Famalicao0147.xml,Pessoa,Conselho Internacional
record_Famalicao0147.xml,Pessoa,Norma Geral Internacional
record_Famalicao0147.xml,Pessoa,Arquivo Municipal Alberto Sampaio
record_Famalicao0147.xml,Pessoa,Descrição Arquivística
record_Famalicao0147.xml,Pessoa,Arquivos Nacionais
record_Famalicao0147.xml,Data,1999
record_Famalicao0147.xml,Data,8107
record_Famalicao0147.xml,Data,1994
record_Famalicao0147.xml,Data,2006
record_Famalicao0147.xml,Data,1987
record_Famalicao0147.xml,Data,1574
record_Famalicao0147.xml,Data,1841
record_Famalicao0147.xml,Data,2025
record_Famalicao0147.xml,Data,2004
record_Famalicao0147.xml,Data,2002
record_Famalicao0147.xml,Data,2001
record_Famalicao0147.xml,Data,1995
record_Famalicao0147.xml,Data,2003
record_Famalicao0147.xml,Data,1997
record_Famalicao0147.xml,Lugar,no âmbito
record_Famalicao0147.xml,Lugar,em Arquivo
record_Famalicao0332.xml,Pessoa,Comissão Técnica
record_Famalicao0332.xml,Pessoa,Biblioteca Nacional
record_Famalicao0332.xml,Pessoa,Vila Nova
record_Famalicao0332.xml,Pessoa,Conselho Internacional
record_Famalicao0332.xml,Pessoa,Norma Geral Internacional
record_Famalicao0332.xml,Pessoa,Arquivo Municipal Alberto Sampaio
record_Famalicao0332.xml,Pessoa,Descrição Arquivística
record_Famalicao0332.xml,Pessoa,Governo Civil
record_Famalicao0332.xml,Pessoa,Arquivos Nacionais
record_Famalicao0332.xml,Data,1999
record_Famalicao0332.xml,Data,8107
record_Famalicao0332.xml,Data,1994
record_Famalicao0332.xml,Data,2006
record_Famalicao0332.xml,Data,1987
record_Famalicao0332.xml,Data,1890
record_Famalicao0332.xml,Data,2025
record_Famalicao0332.xml,Data,0004
record_Famalicao0332.xml,Data,2004
record_Famalicao0332.xml,Data,2002
record_Famalicao0332.xml,Data,2001
record_Famalicao0332.xml,Data,1995
record_Famalicao0332.xml,Data,2003
record_Famalicao0332.xml,Data,1997
record_Famalicao0332.xml,Lugar,no âmbito
record_Famalicao0332.xml,Lugar,no Civil
record_Famalicao0332.xml,Lugar,em Arquivo
record_Famalicao0172.xml,Pessoa,Comissão Técnica
record_Famalicao0172.xml,Pessoa,Biblioteca Nacional
record_Famalicao0172.xml,Pessoa,Câmara Municipal
record_Famalicao0172.xml,Pessoa,Vila Nova
record_Famalicao0172.xml,Pessoa,Conselho Internacional
record_Famalicao0172.xml,Pessoa,Norma Geral Internacional
record_Famalicao0172.xml,Pessoa,Arquivo Municipal Alberto Sampaio
record_Famalicao0172.xml,Pessoa,Descrição Arquivística
record_Famalicao0172.xml,Pessoa,Arquivos Nacionais
record_Famalicao0172.xml,Data,1999
record_Famalicao0172.xml,Data,8107
record_Famalicao0172.xml,Data,1971
record_Famalicao0172.xml,Data,1994
record_Famalicao0172.xml,Data,2006
record_Famalicao0172.xml,Data,1987
record_Famalicao0172.xml,Data,2025
record_Famalicao0172.xml,Data,0061
record_Famalicao0172.xml,Data,2004
record_Famalicao0172.xml,Data,2002
record_Famalicao0172.xml,Data,7654
record_Famalicao0172.xml,Data,2001
record_Famalicao0172.xml,Data,1995
record_Famalicao0172.xml,Data,1972
record_Famalicao0172.xml,Data,2003
record_Famalicao0172.xml,Data,1997
record_Famalicao0172.xml,Lugar,no âmbito
record_Famalicao0172.xml,Lugar,em Arquivo
record_Famalicao0368.xml,Pessoa,Comissão Técnica
record_Famalicao0368.xml,Pessoa,Biblioteca Nacional
record_Famalicao0368.xml,Pessoa,Vila Nova
record_Famalicao0368.xml,Pessoa,Conselho Internacional
record_Famalicao0368.xml,Pessoa,Norma Geral Internacional
record_Famalicao0368.xml,Pessoa,Arquivo Municipal Alberto Sampaio
record_Famalicao0368.xml,Pessoa,Descrição Arquivística
record_Famalicao0368.xml,Pessoa,Arquivos Nacionais
record_Famalicao0368.xml,Data,1903
record_Famalicao0368.xml,Data,1999
record_Famalicao0368.xml,Data,8107
record_Famalicao0368.xml,Data,0010
record_Famalicao0368.xml,Data,1994
record_Famalicao0368.xml,Data,2006
record_Famalicao0368.xml,Data,1987
record_Famalicao0368.xml,Data,1902
record_Famalicao0368.xml,Data,2025
record_Famalicao0368.xml,Data,2004
record_Famalicao0368.xml,Data,2002
record_Famalicao0368.xml,Data,2001
record_Famalicao0368.xml,Data,1995
record_Famalicao0368.xml,Data,2003
record_Famalicao0368.xml,Data,1997
record_Famalicao0368.xml,Lugar,no âmbito
record_Famalicao0368.xml,Lugar,em Arquivo
record_Famalicao0073.xml,Pessoa,Comissão Técnica
record_Famalicao0073.xml,Pessoa,Biblioteca Nacional
record_Famalicao0073.xml,Pessoa,Vila Nova
record_Famalicao0073.xml,Pessoa,Conselho Internacional
record_Famalicao0073.xml,Pessoa,Norma Geral Internacional
record_Famalicao0073.xml,Pessoa,Arquivo Municipal Alberto Sampaio
record_Famalicao0073.xml,Pessoa,Descrição Arquivística
record_Famalicao0073.xml,Pessoa,Arquivos Nacionais
record_Famalicao0073.xml,Data,1940
record_Famalicao0073.xml,Data,1999
record_Famalicao0073.xml,Data,8107
record_Famalicao0073.xml,Data,0040
record_Famalicao0073.xml,Data,1897
record_Famalicao0073.xml,Data,1994
record_Famalicao0073.xml,Data,2006
record_Famalicao0073.xml,Data,1987
record_Famalicao0073.xml,Data,2025
record_Famalicao0073.xml,Data,2004
record_Famalicao0073.xml,Data,2002
record_Famalicao0073.xml,Data,2001
record_Famalicao0073.xml,Data,1995
record_Famalicao0073.xml,Data,2003
record_Famalicao0073.xml,Data,1997
record_Famalicao0073.xml,Lugar,no âmbito
record_Famalicao0073.xml,Lugar,em Arquivo
record_Famalicao0481.xml,Pessoa,Comissão Técnica
record_Famalicao0481.xml,Pessoa,Biblioteca Nacional
record_Famalicao0481.xml,Pessoa,Câmara Municipal
record_Famalicao0481.xml,Pessoa,Vila Nova
record_Famalicao0481.xml,Pessoa,Conselho Internacional
record_Famalicao0481.xml,Pessoa,Norma Geral Internacional
record_Famalicao0481.xml,Pessoa,Arquivo Municipal Alberto Sampaio
record_Famalicao0481.xml,Pessoa,Descrição Arquivística
record_Famalicao0481.xml,Pessoa,Arquivos Nacionais
record_Famalicao0481.xml,Data,1999
record_Famalicao0481.xml,Data,8107
record_Famalicao0481.xml,Data,1994
record_Famalicao0481.xml,Data,2006
record_Famalicao0481.xml,Data,1987
record_Famalicao0481.xml,Data,2025
record_Famalicao0481.xml,Data,2004
record_Famalicao0481.xml,Data,2002
record_Famalicao0481.xml,Data,2001
record_Famalicao0481.xml,Data,1947
record_Famalicao0481.xml,Data,1995
record_Famalicao0481.xml,Data,1975
record_Famalicao0481.xml,Data,2003
record_Famalicao0481.xml,Data,1997
record_Famalicao0481.xml,Lugar,no âmbito
record_Famalicao0481.xml,Lugar,na Câmara Municipal
record_Famalicao0481.xml,Lugar,em Arquivo
record_Famalicao0217.xml,Pessoa,Comissão Técnica
record_Famalicao0217.xml,Pessoa,Biblioteca Nacional
record_Famalicao0217.xml,Pessoa,Câmara Municipal
record_Famalicao0217.xml,Pessoa,Vila Nova
record_Famalicao0217.xml,Pessoa,Conselho Internacional
record_Famalicao0217.xml,Pessoa,Norma Geral Internacional
record_Famalicao0217.xml,Pessoa,Arquivo Municipal Alberto Sampaio
record_Famalicao0217.xml,Pessoa,Descrição Arquivística
record_Famalicao0217.xml,Pessoa,Arquivos Nacionais
record_Famalicao0217.xml,Data,1996
record_Famalicao0217.xml,Data,1999
record_Famalicao0217.xml,Data,8107
record_Famalicao0217.xml,Data,1994
record_Famalicao0217.xml,Data,2006
record_Famalicao0217.xml,Data,1987
record_Famalicao0217.xml,Data,0104
record_Famalicao0217.xml,Data,2025
record_Famalicao0217.xml,Data,2004
record_Famalicao0217.xml,Data,2002
record_Famalicao0217.xml,Data,7654
record_Famalicao0217.xml,Data,2001
record_Famalicao0217.xml,Data,1995
record_Famalicao0217.xml,Data,2003
record_Famalicao0217.xml,Data,1997
record_Famalicao0217.xml,Lugar,no âmbito
record_Famalicao0217.xml,Lugar,em Arquivo
record_Famalicao0131.xml,Pessoa,Comissão Técnica
record_Famalicao0131.xml,Pessoa,Ana Pinheiro
record_Famalicao0131.xml,Pessoa,Manuel Figueira
record_Famalicao0131.xml,Pessoa,Biblioteca Nacional
record_Famalicao0131.xml,Pessoa,Vila Nova
record_Famalicao0131.xml,Pessoa,Conselho Internacional
record_Famalicao0131.xml,Pessoa,Norma Geral Internacional
record_Famalicao0131.xml,Pessoa,Arquivo Municipal Alberto Sampaio
record_Famalicao0131.xml,Pessoa,Descrição Arquivística
record_Famalicao0131.xml,Pessoa,Arquivos Nacionais
record_Famalicao0131.xml,Data,1999
record_Famalicao0131.xml,Data,8107
record_Famalicao0131.xml,Data,1994
record_Famalicao0131.xml,Data,2006
record_Famalicao0131.xml,Data,1987
record_Famalicao0131.xml,Data,1841
record_Famalicao0131.xml,Data,2025
record_Famalicao0131.xml,Data,2004
record_Famalicao0131.xml,Data,2002
record_Famalicao0131.xml,Data,1593
record_Famalicao0131.xml,Data,2001
record_Famalicao0131.xml,Data,1995
record_Famalicao0131.xml,Data,2003
record_Famalicao0131.xml,Data,1997
record_Famalicao0131.xml,Lugar,no âmbito
record_Famalicao0131.xml,Lugar,na Pinheiro
record_Famalicao0131.xml,Lugar,em Arquivo
record_Famalicao0141.xml,Pessoa,Comissão Técnica
record_Famalicao0141.xml,Pessoa,Biblioteca Nacional
record_Famalicao0141.xml,Pessoa,Vila Nova
record_Famalicao0141.xml,Pessoa,Conselho Internacional
record_Famalicao0141.xml,Pessoa,Norma Geral Internacional
record_Famalicao0141.xml,Pessoa,Arquivo Municipal Alberto Sampaio
record_Famalicao0141.xml,Pessoa,Descrição Arquivística
record_Famalicao0141.xml,Pessoa,Arquivos Nacionais
record_Famalicao0141.xml,Data,1999
record_Famalicao0141.xml,Data,8107
record_Famalicao0141.xml,Data,1994
record_Famalicao0141.xml,Data,2006
record_Famalicao0141.xml,Data,1987
record_Famalicao0141.xml,Data,1841
record_Famalicao0141.xml,Data,1801
record_Famalicao0141.xml,Data,2025
record_Famalicao0141.xml,Data,2004
record_Famalicao0141.xml,Data,2002
record_Famalicao0141.xml,Data,2001
record_Famalicao0141.xml,Data,1995
record_Famalicao0141.xml,Data,2003
record_Famalicao0141.xml,Data,1997
record_Famalicao0141.xml,Lugar,no âmbito
record_Famalicao0141.xml,Lugar,em Arquivo
record_Famalicao0282.xml,Pessoa,Comissão Técnica
record_Famalicao0282.xml,Pessoa,Santa Casa
record_Famalicao0282.xml,Pessoa,Biblioteca Nacional
record_Famalicao0282.xml,Pessoa,Vila Nova
record_Famalicao0282.xml,Pessoa,Conselho Internacional
record_Famalicao0282.xml,Pessoa,António Machado
record_Famalicao0282.xml,Pessoa,Norma Geral Internacional
record_Famalicao0282.xml,Pessoa,Arquivo Municipal Alberto Sampaio
record_Famalicao0282.xml,Pessoa,Descrição Arquivística
record_Famalicao0282.xml,Pessoa,Arquivos Nacionais
record_Famalicao0282.xml,Data,1999
record_Famalicao0282.xml,Data,8107
record_Famalicao0282.xml,Data,1994
record_Famalicao0282.xml,Data,2006
record_Famalicao0282.xml,Data,1987
record_Famalicao0282.xml,Data,2025
record_Famalicao0282.xml,Data,1642
record_Famalicao0282.xml,Data,2004
record_Famalicao0282.xml,Data,2002
record_Famalicao0282.xml,Data,2001
record_Famalicao0282.xml,Data,1995
record_Famalicao0282.xml,Data,2003
record_Famalicao0282.xml,Data,1997
record_Famalicao0282.xml,Lugar,no âmbito
record_Famalicao0282.xml,Lugar,em Arquivo
record_Famalicao0236.xml,Pessoa,Comissão Técnica
record_Famalicao0236.xml,Pessoa,Biblioteca Nacional
record_Famalicao0236.xml,Pessoa,Câmara Municipal
record_Famalicao0236.xml,Pessoa,Vila Nova
record_Famalicao0236.xml,Pessoa,Conselho Internacional
record_Famalicao0236.xml,Pessoa,Norma Geral Internacional
record_Famalicao0236.xml,Pessoa,Arquivo Municipal Alberto Sampaio
record_Famalicao0236.xml,Pessoa,Descrição Arquivística
record_Famalicao0236.xml,Pessoa,Arquivos Nacionais
record_Famalicao0236.xml,Data,2005
record_Famalicao0236.xml,Data,1999
record_Famalicao0236.xml,Data,8107
record_Famalicao0236.xml,Data,1994
record_Famalicao0236.xml,Data,2006
record_Famalicao0236.xml,Data,1987
record_Famalicao0236.xml,Data,2025
record_Famalicao0236.xml,Data,0123
record_Famalicao0236.xml,Data,2004
record_Famalicao0236.xml,Data,2002
record_Famalicao0236.xml,Data,7654
record_Famalicao0236.xml,Data,2001
record_Famalicao0236.xml,Data,1995
record_Famalicao0236.xml,Data,2003
record_Famalicao0236.xml,Data,1997
record_Famalicao0236.xml,Lugar,no âmbito
record_Famalicao0236.xml,Lugar,em Arquivo
record_Famalicao0397.xml,Pessoa,Comissão Técnica
record_Famalicao0397.xml,Pessoa,Biblioteca Nacional
record_Famalicao0397.xml,Pessoa,Vila Nova
record_Famalicao0397.xml,Pessoa,Conselho Internacional
record_Famalicao0397.xml,Pessoa,Norma Geral Internacional
record_Famalicao0397.xml,Pessoa,Arquivo Municipal Alberto Sampaio
record_Famalicao0397.xml,Pessoa,Descrição Arquivística
record_Famalicao0397.xml,Pessoa,Arquivos Nacionais
record_Famalicao0397.xml,Data,1999
record_Famalicao0397.xml,Data,8107
record_Famalicao0397.xml,Data,1897
record_Famalicao0397.xml,Data,1994
record_Famalicao0397.xml,Data,2006
record_Famalicao0397.xml,Data,1987
record_Famalicao0397.xml,Data,2025
record_Famalicao0397.xml,Data,2004
record_Famalicao0397.xml,Data,2002
record_Famalicao0397.xml,Data,1898
record_Famalicao0397.xml,Data,2001
record_Famalicao0397.xml,Data,0001
record_Famalicao0397.xml,Data,1995
record_Famalicao0397.xml,Data,2003
record_Famalicao0397.xml,Data,1997
record_Famalicao0397.xml,Lugar,no âmbito
record_Famalicao0397.xml,Lugar,em Arquivo
record_Famalicao0173.xml,Pessoa,Comissão Técnica
record_Famalicao0173.xml,Pessoa,Biblioteca Nacional
record_Famalicao0173.xml,Pessoa,Câmara Municipal
record_Famalicao0173.xml,Pessoa,Vila Nova
record_Famalicao0173.xml,Pessoa,Conselho Internacional
record_Famalicao0173.xml,Pessoa,Norma Geral Internacional
record_Famalicao0173.xml,Pessoa,Arquivo Municipal Alberto Sampaio
record_Famalicao0173.xml,Pessoa,Descrição Arquivística
record_Famalicao0173.xml,Pessoa,Arquivos Nacionais
record_Famalicao0173.xml,Data,0062
record_Famalicao0173.xml,Data,1999
record_Famalicao0173.xml,Data,8107
record_Famalicao0173.xml,Data,1974
record_Famalicao0173.xml,Data,1994
record_Famalicao0173.xml,Data,2006
record_Famalicao0173.xml,Data,1987
record_Famalicao0173.xml,Data,2025
record_Famalicao0173.xml,Data,2004
record_Famalicao0173.xml,Data,2002
record_Famalicao0173.xml,Data,7654
record_Famalicao0173.xml,Data,2001
record_Famalicao0173.xml,Data,1995
record_Famalicao0173.xml,Data,1972
record_Famalicao0173.xml,Data,2003
record_Famalicao0173.xml,Data,1997
record_Famalicao0173.xml,Lugar,no âmbito
record_Famalicao0173.xml,Lugar,em Arquivo
record_Famalicao0386.xml,Pessoa,Comissão Técnica
record_Famalicao0386.xml,Pessoa,Biblioteca Nacional
record_Famalicao0386.xml,Pessoa,Vila Nova
record_Famalicao0386.xml,Pessoa,Conselho Internacional
record_Famalicao0386.xml,Pessoa,Norma Geral Internacional
record_Famalicao0386.xml,Pessoa,Arquivo Municipal Alberto Sampaio
record_Famalicao0386.xml,Pessoa,Descrição Arquivística
record_Famalicao0386.xml,Pessoa,Arquivos Nacionais
record_Famalicao0386.xml,Data,1999
record_Famalicao0386.xml,Data,8107
record_Famalicao0386.xml,Data,1994
record_Famalicao0386.xml,Data,2006
record_Famalicao0386.xml,Data,1987
record_Famalicao0386.xml,Data,2025
record_Famalicao0386.xml,Data,2004
record_Famalicao0386.xml,Data,2002
record_Famalicao0386.xml,Data,1920
record_Famalicao0386.xml,Data,2001
record_Famalicao0386.xml,Data,1927
record_Famalicao0386.xml,Data,1995
record_Famalicao0386.xml,Data,2003
record_Famalicao0386.xml,Data,1997
record_Famalicao0386.xml,Lugar,no âmbito
record_Famalicao0386.xml,Lugar,em Arquivo
record_Famalicao0340.xml,Pessoa,Comissão Técnica
record_Famalicao0340.xml,Pessoa,Biblioteca Nacional
record_Famalicao0340.xml,Pessoa,Vila Nova
record_Famalicao0340.xml,Pessoa,Conselho Internacional
record_Famalicao0340.xml,Pessoa,Norma Geral Internacional
record_Famalicao0340.xml,Pessoa,Arquivo Municipal Alberto Sampaio
record_Famalicao0340.xml,Pessoa,Descrição Arquivística
record_Famalicao0340.xml,Pessoa,Arquivos Nacionais
record_Famalicao0340.xml,Data,1999
record_Famalicao0340.xml,Data,8107
record_Famalicao0340.xml,Data,1855
record_Famalicao0340.xml,Data,1994
record_Famalicao0340.xml,Data,2006
record_Famalicao0340.xml,Data,1987
record_Famalicao0340.xml,Data,1851
record_Famalicao0340.xml,Data,2025
record_Famalicao0340.xml,Data,2004
record_Famalicao0340.xml,Data,2002
record_Famalicao0340.xml,Data,2001
record_Famalicao0340.xml,Data,0002
record_Famalicao0340.xml,Data,1995
record_Famalicao0340.xml,Data,2003
record_Famalicao0340.xml,Data,1997
record_Famalicao0340.xml,Lugar,no âmbito
record_Famalicao0340.xml,Lugar,na Administração
record_Famalicao0340.xml,Lugar,em Arquivo
record_Famalicao0482.xml,Pessoa,Comissão Técnica
record_Famalicao0482.xml,Pessoa,Biblioteca Nacional
record_Famalicao0482.xml,Pessoa,Câmara Municipal
record_Famalicao0482.xml,Pessoa,Vila Nova
record_Famalicao0482.xml,Pessoa,Conselho Internacional
record_Famalicao0482.xml,Pessoa,Norma Geral Internacional
record_Famalicao0482.xml,Pessoa,Arquivo Municipal Alberto Sampaio
record_Famalicao0482.xml,Pessoa,Serviços Administrativos
record_Famalicao0482.xml,Pessoa,Descrição Arquivística
record_Famalicao0482.xml,Pessoa,Arquivos Nacionais
record_Famalicao0482.xml,Data,1999
record_Famalicao0482.xml,Data,8107
record_Famalicao0482.xml,Data,1937
record_Famalicao0482.xml,Data,1994
record_Famalicao0482.xml,Data,2006
record_Famalicao0482.xml,Data,1987
record_Famalicao0482.xml,Data,1948
record_Famalicao0482.xml,Data,2025
record_Famalicao0482.xml,Data,2004
record_Famalicao0482.xml,Data,2002
record_Famalicao0482.xml,Data,2001
record_Famalicao0482.xml,Data,1995
record_Famalicao0482.xml,Data,2003
record_Famalicao0482.xml,Data,1997
record_Famalicao0482.xml,Lugar,no âmbito
record_Famalicao0482.xml,Lugar,na Câmara Municipal
record_Famalicao0482.xml,Lugar,nos Serviços Administrativos
record_Famalicao0482.xml,Lugar,em Arquivo
record_Famalicao0035.xml,Pessoa,Comissão Técnica
record_Famalicao0035.xml,Pessoa,Biblioteca Nacional
record_Famalicao0035.xml,Pessoa,Vila Nova
record_Famalicao0035.xml,Pessoa,Conselho Internacional
record_Famalicao0035.xml,Pessoa,Norma Geral Internacional
record_Famalicao0035.xml,Pessoa,Arquivo Municipal Alberto Sampaio
record_Famalicao0035.xml,Pessoa,Descrição Arquivística
